"state","jurisdiction","precinct","votes","candidate","county","state_po","state_fips","state_cen","state_ic","year","office","party","mode","stage","version","writein","unofficial","source","dataverse","caucus"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"BOYD","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"BULLOCK","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",1,"BURKE","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",132,"BUTTIGIEG","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"CASTRO","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"DE LA FUENTE","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",1,"DELANEY","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"DUNLAP","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"ELLINGER","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",11,"GABBARD","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"GLEIBERMAN","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"GREENSTEIN","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"HARRIS","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"HEWES","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",120,"KLOBUCHAR","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"KOOS","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"KRAUS","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"KRICHEVSKY","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"MOROZ","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",4,"PATRICK","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",95,"SANDERS","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"SESTAK","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"SLOAN","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",17,"STEYER","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"THISTLE","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"TORGESEN","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",60,"WARREN","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"WELLS","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"WILLIAMSON","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",12,"YANG","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HAMPTON FALLS","Hampton Falls",0,"SCATTER","ROCKINGHAM","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"BIDEN","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",46,"BOOKER","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"BOYD","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"BULLOCK","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"BURKE","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"BUTTIGIEG","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",187,"CASTRO","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",1,"DE LA FUENTE","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"DELANEY","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"DUNLAP","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"ELLINGER","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"GABBARD","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",16,"GLEIBERMAN","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"GREENSTEIN","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"HARRIS","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",1,"HEWES","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"KLOBUCHAR","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",165,"KOOS","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"KRAUS","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"KRICHEVSKY","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"MOROZ","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"PATRICK","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",2,"SANDERS","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",142,"SESTAK","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"SLOAN","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"STEYER","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",22,"THISTLE","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"TORGESEN","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"WARREN","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",84,"WELLS","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"WILLIAMSON","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",0,"YANG","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANCOCK","Hancock",7,"SCATTER","HILLSBOROUGH","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",393,"BIDEN","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",4,"BOOKER","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"BOYD","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"BULLOCK","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",1,"BURKE","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",1397,"BUTTIGIEG","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",1,"CASTRO","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"DE LA FUENTE","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",1,"DELANEY","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"DUNLAP","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"ELLINGER","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",37,"GABBARD","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"GLEIBERMAN","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"GREENSTEIN","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"HARRIS","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"HEWES","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",1064,"KLOBUCHAR","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",1,"KOOS","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"KRAUS","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"KRICHEVSKY","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"MOROZ","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",24,"PATRICK","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",1078,"SANDERS","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"SESTAK","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"SLOAN","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",37,"STEYER","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"THISTLE","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"TORGESEN","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",973,"WARREN","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"WELLS","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"WILLIAMSON","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",274,"YANG","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HANOVER","Hanover",0,"SCATTER","GRAFTON","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",34,"BIDEN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"BOOKER","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"BOYD","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"BULLOCK","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"BURKE","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",82,"BUTTIGIEG","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"CASTRO","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"DE LA FUENTE","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"DELANEY","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"DUNLAP","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"ELLINGER","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",5,"GABBARD","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"GLEIBERMAN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"GREENSTEIN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"HARRIS","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"HEWES","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",133,"KLOBUCHAR","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"KOOS","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"KRAUS","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"KRICHEVSKY","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"MOROZ","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",2,"PATRICK","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",127,"SANDERS","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"SESTAK","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"SLOAN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",22,"STEYER","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"THISTLE","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"TORGESEN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",46,"WARREN","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"WELLS","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"WILLIAMSON","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",3,"YANG","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARRISVILLE","Harris-ville",0,"SCATTER","CHESHIRE","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"BENNET","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",1,"BIDEN","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"BOOKER","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"BOYD","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"BULLOCK","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"BURKE","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"BUTTIGIEG","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"CASTRO","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"DE LA FUENTE","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
"New Hampshire","HARTS LOC","Hart's Loc.",0,"DELANEY","CARROLL","NH",33,12,4,2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE"
